time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1958-08-16T19:13:48.260Z,34.29,47.867,15,6.7,mw,,,,,iscgem,iscgem884953,2022-04-26T17:01:50.845Z,"25 km SSW of Kang?var, Iran",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1958-08-15T19:55:44.830Z,53.538,159.935,43,6.75,mw,,,,,iscgem,iscgem884945,2022-04-26T17:01:46.515Z,"101 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.3,0.33,,reviewed,iscgem,iscgem
1958-07-23T10:27:24.530Z,31.445,142.59,15,6.29,mw,,,,,iscgem,iscgem884791,2022-04-26T17:00:40.502Z,"Izu Islands, Japan region",earthquake,,37.8,0.37,,reviewed,iscgem,iscgem
1958-07-21T07:25:04.490Z,44.009,148.02,45,6.16,mw,,,,,iscgem,iscgem884779,2022-04-26T17:00:36.679Z,"106 km ENE of Shikotan, Russia",earthquake,,4.8,0.29,,reviewed,iscgem,iscgem
1958-06-30T18:26:23.350Z,31.071,141.733,25,6.21,mw,,,,,iscgem,iscgem884653,2022-04-26T16:59:29.268Z,"Izu Islands, Japan region",earthquake,,13.6,0.34,,reviewed,iscgem,iscgem
1958-06-23T05:10:05.960Z,48.739,102.93,15,6.08,mw,,,,,iscgem,iscgem884607,2022-04-26T16:59:20.124Z,"45 km W of Bulgan, Mongolia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1958-06-19T05:18:08.530Z,49.818,155.878,50,6.19,mw,,,,,iscgem,iscgem884590,2022-04-26T16:59:17.731Z,"97 km S of Severo-Kuril’sk, Russia",earthquake,,4.9,0.4,,reviewed,iscgem,iscgem
1958-04-23T02:57:48.540Z,45.313,151.749,25,6.04,mw,,,,,iscgem,iscgem884248,2022-04-26T16:56:58.776Z,"Kuril Islands",earthquake,,3.8,0.25,,reviewed,iscgem,iscgem
1958-04-13T12:29:13.270Z,52.902,160.659,25,6.4,mw,,,,,iscgem,iscgem884184,2022-04-26T16:56:25.378Z,"137 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,,10.3,0.31,,reviewed,iscgem,iscgem
1958-04-11T00:58:17.410Z,38.58,143.175,20,6.29,mw,,,,,iscgem,iscgem884164,2022-04-26T16:56:19.710Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.27,,reviewed,iscgem,iscgem
1958-04-07T19:13:29.500Z,45.273,98.577,30,6.87,mw,,,,,iscgem,iscgem884138,2022-04-26T16:56:10.676Z,"central Mongolia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1958-04-07T18:30:16.330Z,38.327,143.393,15,6.23,mw,,,,,iscgem,iscgem884133,2022-04-26T16:56:09.480Z,"167 km ESE of ?funato, Japan",earthquake,,9.5,0.63,,reviewed,iscgem,iscgem
1958-04-07T18:05:05.700Z,38.305,143.317,10,6.76,mw,,,,,iscgem,iscgem884132,2022-04-26T16:56:08.273Z,"off the east coast of Honshu, Japan",earthquake,,9.5,0.49,,reviewed,iscgem,iscgem
1958-03-22T11:07:54.290Z,35.309,67.46,35,6.06,mw,,,,,iscgem,iscgem884039,2022-04-26T16:55:52.736Z,"Central Afghanistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1958-02-24T12:27:10.840Z,45.141,99.713,15,6.18,mw,,,,,iscgem,iscgem883900,2022-04-26T16:55:03.318Z,"140 km SSW of Bayanhongor, Mongolia",earthquake,,25,0.36,,reviewed,iscgem,iscgem
1958-02-16T06:04:09.640Z,38.48,142.197,35,6.13,mw,,,,,iscgem,iscgem883848,2022-04-26T16:54:45.114Z,"77 km SSE of ?funato, Japan",earthquake,,4.5,0.21,,reviewed,iscgem,iscgem
1958-02-15T01:46:47.270Z,43.876,147.393,35,6.01,mw,,,,,iscgem,iscgem883845,2022-04-26T16:54:43.730Z,"54 km E of Shikotan, Russia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1958-02-02T08:12:01.460Z,48.166,154.442,57.2,6.14,mw,,,,,iscgem,iscgem883777,2022-04-26T16:54:32.311Z,"Kuril Islands",earthquake,,6,0.2,,reviewed,iscgem,iscgem
1958-01-24T05:54:05.110Z,56.298,163.171,30,6.36,mw,,,,,iscgem,iscgem883730,2022-04-26T16:53:56.056Z,"43 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,,5.4,0.38,,reviewed,iscgem,iscgem
1957-12-17T05:10:18.130Z,53.533,161.922,26,6.71,mw,,,,,iscgem,iscgem887701,2022-04-26T17:20:37.552Z,"225 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,3.9,0.43,,reviewed,iscgem,iscgem
1957-12-13T01:45:04.760Z,34.388,47.748,15,6.48,mw,,,,,iscgem,iscgem887684,2022-04-26T17:20:32.979Z,"19 km NE of Hars?n, Iran",earthquake,,9.5,0.22,,reviewed,iscgem,iscgem
1957-12-04T13:20:12.600Z,45.052,101.446,15,6.07,mw,,,,,iscgem,iscgem887641,2022-04-26T17:20:20.147Z,"71 km NW of Hovd, Mongolia",earthquake,,25,0.33,,reviewed,iscgem,iscgem
1957-12-04T03:37:53.790Z,45.189,99.368,30,8.1,mw,,,,,iscgem,iscgem887636,2022-04-26T17:20:14.336Z,"153 km SW of Bayanhongor, Mongolia",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1957-11-15T16:30:38.790Z,51.33,157.698,75,6.07,mw,,,,,iscgem,iscgem887542,2022-04-26T17:19:31.498Z,"85 km ESE of Ozernovskiy, Russia",earthquake,,18.9,0.31,,reviewed,iscgem,iscgem
1957-11-10T19:20:10.150Z,34.25,139.394,15,6.2,mw,,,,,iscgem,iscgem887515,2022-04-26T17:19:24.636Z,"62 km SE of Shimoda, Japan",earthquake,,3.3,0.2,,reviewed,iscgem,iscgem
1957-10-27T22:32:42.990Z,55.75,161.134,147.8,7.6,mw,,,,,iscgem,iscgem887437,2022-04-26T17:18:33.970Z,"66 km SSE of Klyuchi, Russia",earthquake,,5.3,0.37,,reviewed,iscgem,iscgem
1957-10-25T10:03:39.590Z,50.388,156.455,50.1,6.4,mw,,,,,iscgem,iscgem887426,2022-04-26T17:18:22.445Z,"39 km SE of Severo-Kuril’sk, Russia",earthquake,,4.9,0.28,,reviewed,iscgem,iscgem
1957-10-13T04:19:21.720Z,52.426,160.278,25,6.1,mw,,,,,iscgem,iscgem887367,2022-04-26T17:17:42.845Z,"132 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,19.1,0.39,,reviewed,iscgem,iscgem
1957-09-02T21:27:38.950Z,36.424,71.176,211.8,6.1,mw,,,,,iscgem,iscgem887136,2022-04-26T17:16:08.604Z,"43 km SW of Ashk?sham, Afghanistan",earthquake,,5.4,0.21,,reviewed,iscgem,iscgem
1957-08-18T21:42:38.370Z,50.057,156.229,57.4,6.49,mw,,,,,iscgem,iscgem887050,2022-04-26T17:15:46.135Z,"69 km S of Severo-Kuril’sk, Russia",earthquake,,5.1,0.39,,reviewed,iscgem,iscgem
1957-07-02T00:42:26.430Z,36.277,52.778,15,6.61,mw,,,,,iscgem,iscgem886779,2022-04-26T17:14:20.651Z,"31 km SSE of B?bol, Iran",earthquake,,25,0.31,,reviewed,iscgem,iscgem
1957-06-27T00:09:36.210Z,56.177,116.409,25,7.4,mw,,,,,iscgem,iscgem886753,2022-04-26T17:14:02.543Z,"25 km SE of Kuanda, Russia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1957-06-12T08:28:38.170Z,41.155,142.845,35,6.13,mw,,,,,iscgem,iscgem886697,2022-04-26T17:13:25.496Z,"133 km ENE of Misawa, Japan",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1957-02-06T20:34:59.550Z,50.291,105.331,10,6.35,mw,,,,,iscgem,iscgem885918,2022-04-26T17:07:39.956Z,"35 km S of Petropavlovka, Russia",earthquake,,25,0.31,,reviewed,iscgem,iscgem
1957-02-03T17:24:53.620Z,53.747,159.138,15,6.38,mw,,,,,iscgem,iscgem885905,2022-04-26T17:07:34.075Z,"79 km NE of Yelizovo, Russia",earthquake,,7.8,0.3,,reviewed,iscgem,iscgem
1957-01-17T22:26:51.330Z,33.187,137.59,357.6,6.49,mw,,,,,iscgem,iscgem885850,2022-04-26T17:07:03.373Z,"159 km SSE of Toba, Japan",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1957-01-03T12:48:29.800Z,43.943,130.462,581,6.9,mw,,,,,iscgem,iscgem885804,2022-04-26T17:06:52.964Z,"54 km WSW of Dongning, China",earthquake,,6.6,0.2,,reviewed,iscgem,iscgem
1956-12-22T23:12:37.670Z,33.686,139.647,15,6.17,mw,,,,,iscgem,iscgem889033,2022-04-26T17:30:05.568Z,"127 km SSE of Shimoda, Japan",earthquake,,3.4,0.42,,reviewed,iscgem,iscgem
1956-12-21T20:10:07.110Z,33.681,139.664,15,6.01,mw,,,,,iscgem,iscgem889031,2022-04-26T17:30:04.494Z,"128 km SSE of Shimoda, Japan",earthquake,,11.2,0.34,,reviewed,iscgem,iscgem
1956-11-28T19:27:20.400Z,49.255,155.315,47.6,6.3,mw,,,,,iscgem,iscgem888961,2022-04-26T17:29:34.300Z,"168 km SSW of Severo-Kuril’sk, Russia",earthquake,,4.9,0.27,,reviewed,iscgem,iscgem
1956-11-21T07:33:30.550Z,38.248,142.457,41,6.12,mw,,,,,iscgem,iscgem888933,2022-04-26T17:29:17.889Z,"102 km E of Ishinomaki, Japan",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1956-10-12T12:22:51.030Z,42.287,144.902,35,6.1,mw,,,,,iscgem,iscgem888781,2022-04-26T17:27:33.857Z,"87 km SSE of Kushiro, Japan",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1956-09-29T23:20:55.920Z,35.677,140.259,66.1,6.3,mw,,,,,iscgem,iscgem888741,2022-04-26T17:27:12.974Z,"4 km S of Shisui, Japan",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1956-09-20T21:52:03.650Z,51.512,159.432,25,6.21,mw,,,,,iscgem,iscgem888711,2022-04-26T17:26:35.024Z,"172 km SSE of Vilyuchinsk, Russia",earthquake,,3.8,0.25,,reviewed,iscgem,iscgem
1956-09-16T08:37:24.660Z,33.997,69.667,10,6.51,mw,,,,,iscgem,iscgem888695,2022-04-26T17:26:26.190Z,"19 km S of ?uk?mat? Azrah, Afghanistan",earthquake,,9.5,0.39,,reviewed,iscgem,iscgem
1956-09-11T21:04:05.610Z,49.439,155.53,50,6.21,mw,,,,,iscgem,iscgem888684,2022-04-26T17:26:24.394Z,"144 km SSW of Severo-Kuril’sk, Russia",earthquake,,4.8,0.27,,reviewed,iscgem,iscgem
1956-08-15T13:12:24.010Z,44.759,151.391,35,6.39,mw,,,,,iscgem,iscgem888591,2022-04-26T17:25:41.353Z,"281 km ESE of Kuril’sk, Russia",earthquake,,9.3,0.31,,reviewed,iscgem,iscgem
1956-08-12T16:59:38.630Z,33.941,138.913,20,6.38,mw,,,,,iscgem,iscgem888579,2022-04-26T17:25:37.709Z,"81 km S of Shimoda, Japan",earthquake,,4.9,0.25,,reviewed,iscgem,iscgem
1956-06-23T02:18:07.480Z,56.104,163.624,20,6.54,mw,,,,,iscgem,iscgem888383,2022-04-26T17:25:00.056Z,"72 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1956-06-09T23:13:55.940Z,35.155,67.607,25,7.27,mw,,,,,iscgem,iscgem888345,2022-04-26T17:24:24.811Z,"42 km NNW of B?my?n, Afghanistan",earthquake,,25,0.37,,reviewed,iscgem,iscgem
1956-04-23T03:31:42.020Z,42.404,145.015,35,6.23,mw,,,,,iscgem,iscgem888187,2022-04-26T17:23:25.868Z,"82 km SE of Kushiro, Japan",earthquake,,4.5,0.25,,reviewed,iscgem,iscgem
1956-03-05T23:29:46.620Z,44.323,144.2,20,6.27,mw,,,,,iscgem,iscgem888032,2022-04-26T17:23:04.574Z,"33 km N of Abashiri, Japan",earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1956-03-05T07:12:23.730Z,37.669,77.265,15,6.07,mw,,,,,iscgem,iscgem888031,2022-04-26T17:22:58.776Z,"83 km S of Shache, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1956-02-10T00:02:44.660Z,37.229,142.306,38.5,6.1,mw,,,,,iscgem,iscgem887930,2022-04-26T17:22:20.831Z,"119 km ESE of Namie, Japan",earthquake,,4.9,0.23,,reviewed,iscgem,iscgem
1956-01-13T03:27:47.090Z,57.301,163.942,15,6.03,mw,,,,,iscgem,iscgem887827,2022-04-26T17:21:38.412Z,"149 km NE of Ust’-Kamchatsk Staryy, Russia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1955-11-23T06:29:35.430Z,50.722,156.805,53.3,6.71,mw,,,,,iscgem,iscgem890116,2022-04-26T17:38:47.689Z,"48 km E of Severo-Kuril’sk, Russia",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1955-10-19T09:54:52.530Z,49.312,155.412,50,6.32,mw,,,,,iscgem,iscgem890011,2022-04-26T17:38:18.311Z,"160 km SSW of Severo-Kuril’sk, Russia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1955-07-27T01:20:53.420Z,33.766,134.31,15,6.28,mw,,,,,iscgem,iscgem889790,2022-04-26T17:35:29.692Z,"33 km S of Kamojimach?-j?gejima, Japan",earthquake,,3.3,0.49,,reviewed,iscgem,iscgem
1955-07-06T01:54:24.740Z,51.24,157.701,52.1,6.2,mw,,,,,iscgem,iscgem889715,2022-04-26T17:35:05.369Z,"88 km ESE of Ozernovskiy, Russia",earthquake,,5.1,0.23,,reviewed,iscgem,iscgem
1955-06-27T10:14:12.650Z,32.294,78.506,15,6.15,mw,,,,,iscgem,iscgem889685,2022-04-26T17:34:58.271Z,"109 km NE of Sar?han, India",earthquake,,8.6,0.2,,reviewed,iscgem,iscgem
1955-06-14T17:22:02.100Z,36.361,141.857,30,6.08,mw,,,,,iscgem,iscgem889647,2022-04-26T17:34:45.916Z,"109 km ESE of Takahagi, Japan",earthquake,,3.9,0.39,,reviewed,iscgem,iscgem
1955-06-12T20:30:49.520Z,48.625,155.18,25,6.19,mw,,,,,iscgem,iscgem889634,2022-04-26T17:34:42.994Z,"Kuril Islands",earthquake,,3.9,0.36,,reviewed,iscgem,iscgem
1955-06-04T17:22:34.060Z,40.025,142.864,30,6.07,mw,,,,,iscgemsup,iscgemsup889607,2022-05-09T20:00:54.008Z,"89 km ENE of Miyako, Japan",earthquake,,4,0.75,,reviewed,iscgemsup,iscgemsup
1955-06-04T16:51:24.300Z,40.107,143.21,36.5,6.16,mw,,,,,iscgem,iscgem889606,2022-04-26T17:34:34.741Z,"120 km ENE of Miyako, Japan",earthquake,,4.5,0.34,,reviewed,iscgem,iscgem
1955-05-06T00:04:36.760Z,40.09,143.437,20,6.05,mw,,,,,iscgem,iscgem889497,2022-04-26T17:33:47.128Z,"137 km ENE of Miyako, Japan",earthquake,,14.5,0.64,,reviewed,iscgem,iscgem
1955-05-03T17:07:37.870Z,39.714,143.444,25,6.06,mw,,,,,iscgem,iscgem889492,2022-04-26T17:33:44.497Z,"129 km E of Miyako, Japan",earthquake,,12.9,0.51,,reviewed,iscgem,iscgem
1955-05-01T13:58:45.030Z,39.788,143.843,10,6.23,mw,,,,,iscgem,iscgem889486,2022-04-26T17:33:43.376Z,"163 km E of Miyako, Japan",earthquake,,6.1,0.38,,reviewed,iscgem,iscgem
1955-05-01T09:55:19.860Z,39.729,143.741,10,6.56,mw,,,,,iscgem,iscgem889485,2022-04-26T17:33:42.291Z,"154 km E of Miyako, Japan",earthquake,,12.9,0.28,,reviewed,iscgem,iscgem
1955-04-24T12:59:15.020Z,44.289,83.805,15,6.34,mw,,,,,iscgem,iscgem889461,2022-04-26T17:33:35.119Z,"northern Xinjiang, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1955-04-17T18:35:29.730Z,51.957,159.976,28.5,6.53,mw,,,,,iscgem,iscgem889433,2022-04-26T17:33:25.461Z,"152 km SE of Vilyuchinsk, Russia",earthquake,,4.5,0.27,,reviewed,iscgem,iscgem
1955-04-15T04:13:30.200Z,39.897,74.545,20,6.92,mw,,,,,iscgem,iscgem889426,2022-04-26T17:33:24.150Z,"132 km WNW of Kashgar, China",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1955-04-15T03:40:56.820Z,39.831,74.734,20,6.94,mw,,,,,iscgem,iscgem889425,2022-04-26T17:33:18.663Z,"114 km WNW of Kashgar, China",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1955-03-18T00:06:52.540Z,54.252,160.884,59.2,7.16,mw,,,,,iscgem,iscgem889331,2022-04-26T17:32:37.230Z,"154 km ESE of Mil’kovo, Russia",earthquake,,5.2,0.42,,reviewed,iscgem,iscgem
1955-03-06T20:55:28.690Z,38.096,72.784,124.9,6.33,mw,,,,,iscgem,iscgem889289,2022-04-26T17:32:23.605Z,"104 km W of Murghob, Tajikistan",earthquake,,6.4,0.34,,reviewed,iscgem,iscgem
1955-02-05T20:41:54.270Z,46.305,152.898,15,6.23,mw,,,,,iscgem,iscgem889187,2022-04-26T17:31:41.441Z,"",earthquake,,18.1,0.35,,reviewed,iscgem,iscgem
1955-02-01T19:16:13.150Z,41.963,142.843,55,6.03,mw,,,,,iscgem,iscgem889174,2022-04-26T17:31:34.308Z,"56 km SE of Shizunai-furukawach?, Japan",earthquake,,5.3,0.24,,reviewed,iscgem,iscgem
1955-01-31T16:02:13.820Z,46.215,153.17,25,6.31,mw,,,,,iscgem,iscgem889172,2022-04-26T17:31:32.769Z,"Kuril Islands",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1955-01-29T17:03:42.800Z,51.368,159.469,38.1,6.01,mw,,,,,iscgem,iscgem889166,2022-04-26T17:31:25.146Z,"188 km SSE of Vilyuchinsk, Russia",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1955-01-28T17:02:42.850Z,33.136,82.579,35,6.47,mw,,,,,iscgem,iscgem889164,2022-04-26T17:31:18.875Z,"western Xizang",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1954-11-23T21:12:59.720Z,52.429,160.332,35,6.04,mw,,,,,iscgem,iscgem891290,2022-04-26T17:48:17.075Z,"135 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4,0.4,,reviewed,iscgem,iscgem
1954-11-19T05:56:02.490Z,40.776,132.047,551.7,6.41,mw,,,,,iscgem,iscgem891272,2022-04-26T17:48:12.103Z,"212 km ESE of Hoemul-li, North Korea",earthquake,,6.8,0.25,,reviewed,iscgem,iscgem
1954-11-18T05:20:02.100Z,48.709,155.156,63.3,6.16,mw,,,,,iscgem,iscgem891268,2022-04-26T17:48:09.121Z,"Kuril Islands",earthquake,,4.9,0.32,,reviewed,iscgem,iscgem
1954-09-23T21:43:40.930Z,48.88,156.519,20,6.46,mw,,,,,iscgem,iscgem891101,2022-04-26T17:47:12.267Z,"201 km S of Severo-Kuril’sk, Russia",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1954-09-12T07:43:55.330Z,40.864,143.522,25,6.26,mw,,,,,iscgem,iscgem891060,2022-04-26T17:47:00.859Z,"175 km ENE of Hachinohe, Japan",earthquake,,3.8,0.4,,reviewed,iscgem,iscgem
1954-09-06T18:30:55.500Z,51.442,157.748,60,6.35,mw,,,,,iscgem,iscgem891038,2022-04-26T17:46:42.193Z,"86 km E of Ozernovskiy, Russia",earthquake,,5,0.39,,reviewed,iscgem,iscgem
1954-08-09T19:16:53.310Z,53.46,160.608,36.6,6.31,mw,,,,,iscgem,iscgem890942,2022-04-26T17:45:58.417Z,"139 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4.8,0.42,,reviewed,iscgem,iscgem
1954-07-31T01:00:03.200Z,38.622,104.151,25,6.86,mw,,,,,iscgem,iscgem890902,2022-04-26T17:45:39.098Z,"153 km ENE of Wuwei, China",earthquake,,25,0.52,,reviewed,iscgem,iscgem
1954-07-29T03:34:25.460Z,49.563,158.08,15,6.2,mw,,,,,iscgem,iscgem890895,2022-04-26T17:45:27.159Z,"east of the Kuril Islands",earthquake,,3.5,0.36,,reviewed,iscgem,iscgem
1954-07-18T09:07:42.430Z,35.641,140.903,55,6.28,mw,,,,,iscgem,iscgem890863,2022-04-26T17:45:03.336Z,"12 km SSE of Hasaki, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1954-07-09T18:28:53.400Z,40.81,138.618,262.6,6.09,mw,,,,,iscgem,iscgem890836,2022-04-26T17:44:57.938Z,"136 km WNW of Noshiro, Japan",earthquake,,6,0.24,,reviewed,iscgem,iscgem
1954-07-06T08:04:37.250Z,46.463,153.384,19.1,6.53,mw,,,,,iscgem,iscgem890818,2022-04-26T17:44:43.100Z,"Kuril Islands",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1954-05-03T15:29:49.930Z,51.809,159.73,30,6.41,mw,,,,,iscgem,iscgem890607,2022-04-26T17:43:06.001Z,"154 km SE of Vilyuchinsk, Russia",earthquake,,4,0.25,,reviewed,iscgem,iscgem
1954-04-26T20:24:52.090Z,52.058,158.222,65,6.31,mw,,,,,iscgem,iscgem890571,2022-04-26T17:42:45.011Z,"97 km S of Vilyuchinsk, Russia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1954-04-04T23:14:03.820Z,41.826,142.857,56,6.05,mw,,,,,iscgem,iscgem890505,2022-04-26T17:42:24.507Z,"69 km SE of Shizunai-furukawach?, Japan",earthquake,,4.7,0.27,,reviewed,iscgem,iscgem
1954-04-01T18:18:45.440Z,46.527,153.663,16.5,6.18,mw,,,,,iscgem,iscgem890494,2022-04-26T17:42:22.032Z,"Kuril Islands",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem
1954-03-09T05:39:27.360Z,50,157.417,27.5,6.28,mw,,,,,iscgem,iscgem890420,2022-04-26T17:41:51.032Z,"118 km SE of Severo-Kuril’sk, Russia",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1954-02-17T01:38:57.950Z,52.045,160.469,30,6,mw,,,,,iscgem,iscgem890347,2022-04-26T17:40:18.018Z,"168 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,3.8,0.34,,reviewed,iscgem,iscgem
1954-02-11T00:30:20.950Z,38.956,101.217,25,6.98,mw,,,,,iscgem,iscgem890326,2022-04-26T17:40:12.908Z,"66 km E of Zhangye, China",earthquake,,3.9,0.21,,reviewed,iscgem,iscgem
1953-12-25T01:51:36.330Z,52.28,159.93,35,6.83,mw,,,,,iscgem,iscgem892320,2022-04-26T17:59:07.463Z,"123 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4.9,0.57,,reviewed,iscgem,iscgem
1953-12-24T23:21:16.880Z,52.226,159.946,25,6.46,mw,,,,,iscgem,iscgem892319,2022-04-26T17:59:05.650Z,"129 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,11.5,0.5,,reviewed,iscgem,iscgem
1953-12-24T02:33:45.590Z,51.917,160.131,15,6.23,mw,,,,,iscgem,iscgem892318,2022-04-26T17:59:04.293Z,"162 km SE of Vilyuchinsk, Russia",earthquake,,11.5,0.2,,reviewed,iscgem,iscgem
1953-12-20T21:20:16.140Z,34.203,140.951,25,6.24,mw,,,,,iscgem,iscgem892304,2022-04-26T17:59:01.151Z,"119 km SSE of Katsuura, Japan",earthquake,,3.7,0.38,,reviewed,iscgem,iscgem
1953-12-07T14:11:33.910Z,38.636,142.261,35,6.16,mw,,,,,iscgem,iscgem892266,2022-04-26T17:58:41.046Z,"67 km SE of ?funato, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1953-12-05T09:41:24.280Z,34.258,141.5,30,6.02,mw,,,,,iscgem,iscgem892258,2022-04-26T17:58:35.563Z,"146 km SE of Katsuura, Japan",earthquake,,15.9,0.2,,reviewed,iscgem,iscgem
1953-12-03T14:54:11.450Z,31.151,85.743,30,6.53,mw,,,,,iscgem,iscgem892249,2022-04-26T17:58:26.894Z,"208 km NNE of Saga, China",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1953-11-29T00:35:45.640Z,43.857,86.335,20,6.04,mw,,,,,iscgem,iscgem892221,2022-04-26T17:58:13.857Z,"54 km SSE of Shihezi, China",earthquake,,15.3,0.34,,reviewed,iscgem,iscgem
1953-11-26T08:14:19.370Z,34.26,141.451,25,6.7,mw,,,,,iscgem,iscgem892200,2022-04-26T17:58:05.444Z,"143 km SE of Katsuura, Japan",earthquake,,3.7,0.27,,reviewed,iscgem,iscgem
1953-11-26T01:47:34.130Z,34.169,141.537,37,6.2,mw,,,,,iscgem,iscgem892194,2022-04-26T17:57:58.683Z,"off the east coast of Honshu, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1953-11-26T00:03:35.570Z,34.378,141.499,25,6.51,mw,,,,,iscgem,iscgem892192,2022-04-26T17:57:53.209Z,"137 km SE of Katsuura, Japan",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1953-11-25T17:48:55.090Z,34.006,141.625,25,7.9,mw,,,,,iscgem,iscgem892187,2022-04-26T17:57:52.153Z,"174 km SE of Katsuura, Japan",earthquake,,4,0.4,,reviewed,iscgem,iscgem
1953-11-14T20:03:36.070Z,52.243,160.365,27.2,6.33,mw,,,,,iscgem,iscgem892154,2022-04-26T17:57:42.249Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,3.9,0.24,,reviewed,iscgem,iscgem
1953-11-10T23:40:27.380Z,51.035,157.369,56.7,6.6,mw,,,,,iscgem,iscgem892146,2022-04-26T17:57:23.470Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1953-11-09T17:25:44.380Z,52.435,159.553,33.3,6.4,mw,,,,,iscgem,iscgem892144,2022-04-26T17:57:20.161Z,"93 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4.6,0.58,,reviewed,iscgem,iscgem
1953-10-17T21:07:28.220Z,51.785,159.448,25,6.31,mw,,,,,iscgem,iscgem892092,2022-04-26T17:56:14.555Z,"145 km SSE of Vilyuchinsk, Russia",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1953-10-11T17:08:09.990Z,32.116,82.786,30,6.47,mw,,,,,iscgem,iscgem892077,2022-04-26T17:56:11.123Z,"253 km NE of Burang, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1953-10-11T13:08:39.000Z,49.8,156.008,49.8,6.59,mw,,,,,iscgem,iscgem892076,2022-04-26T17:56:05.518Z,"97 km S of Severo-Kuril’sk, Russia",earthquake,,5,0.57,,reviewed,iscgem,iscgem
1953-10-08T19:11:04.030Z,32.258,82.892,10,6.09,mw,,,,,iscgem,iscgem892069,2022-04-26T17:56:01.853Z,"272 km NE of Burang, China",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1953-10-05T04:31:50.310Z,54.378,160.929,35,6.14,mw,,,,,iscgem,iscgem892054,2022-04-26T17:55:47.453Z,"153 km ESE of Mil’kovo, Russia",earthquake,,4.7,0.32,,reviewed,iscgem,iscgem
1953-09-26T01:02:34.710Z,50.838,157.213,46,6.1,mw,,,,,iscgem,iscgem892032,2022-04-26T17:55:31.468Z,"78 km ENE of Severo-Kuril’sk, Russia",earthquake,,4.8,0.24,,reviewed,iscgem,iscgem
1953-09-23T02:14:39.930Z,50.08,156.302,55.2,6.63,mw,,,,,iscgem,iscgem892024,2022-04-26T17:55:24.442Z,"67 km S of Severo-Kuril’sk, Russia",earthquake,,4.9,0.21,,reviewed,iscgem,iscgem
